order_id,customer_id,product_id,category,price,discount,quantity,payment_method,order_date,delivered_date,region,returned,request_date,return_reason,total_amount,shipping_cost,profit,customer_age,customer_gender,calc_total,is_returned,returned_amount,net_sales,gross_before_discount,discount_amount,delivery_days,return_lag_days,year_month,year,quarter,weekday,month_num,age_group,price_band,discount_band,delivery_band,profit_pct_of_sales,net_profit,is_partial_month
O118798,C12653,P238202,Grocery,4.92,0.0,1,PayPal,2024-01-31,2024-02-05,East,No,,Not Returned,4.92,2.26,-1.87,37,Male,4.92,0,0.0,4.92,4.92,0.0,5,,2024-01-01,2024,2024Q1,Wednesday,1,36-45,<$20,0%,4-5d,-0.38008130081300817,-1.87,0
O118799,C11454,P220333,Fashion,10.15,0.0,1,Wallet,2023-11-07,2023-11-10,North,No,,Not Returned,10.15,4.75,-1.2,64,Male,10.15,0,0.0,10.15,10.15,0.0,3,,2023-11-01,2023,2023Q4,Tuesday,11,56-69,<$20,0%,0-3d,-0.11822660098522167,-1.2,0
O118800,C11138,P217663,Sports,47.79,0.0,3,Credit Card,2024-12-20,2024-12-24,Central,No,,Not Returned,143.37,6.16,36.85,24,Male,143.37,0,0.0,143.37,143.37,0.0,4,,2024-12-01,2024,2024Q4,Friday,12,18-25,$20-50,0%,4-5d,0.2570272720931855,36.85,0
O118801,C15807,P249972,Grocery,2.88,0.1,1,COD,2024-08-30,2024-09-03,North,No,,Not Returned,2.59,2.83,-2.62,30,Female,2.592,0,0.0,2.59,2.88,0.29000000000000004,4,,2024-08-01,2024,2024Q3,Friday,8,26-35,<$20,6-10%,4-5d,-1.0115830115830118,-2.62,0
O118802,C13192,P209535,Electronics,368.5,0.0,3,UPI,2024-06-15,2024-06-20,South,No,,Not Returned,1105.5,10.76,121.9,28,Male,1105.5,0,0.0,1105.5,1105.5,0.0,5,,2024-06-01,2024,2024Q2,Saturday,6,26-35,$250-500,0%,4-5d,0.11026684758028042,121.9,0
O118803,C14620,P238887,Beauty,32.22,0.15,1,COD,2025-02-14,2025-02-18,North,No,,Not Returned,27.39,5.88,6.45,29,Male,27.386999999999997,0,0.0,27.39,32.22,4.829999999999998,4,,2025-02-01,2025,2025Q1,Friday,2,26-35,$20-50,11-20%,4-5d,0.23548740416210295,6.45,0
O118804,C16116,P218679,Electronics,535.5,0.3,2,UPI,2023-09-13,2023-09-18,East,No,,Not Returned,749.7,10.24,79.72,33,Male,749.6999999999999,0,0.0,749.7,1071.0,321.29999999999995,5,,2023-09-01,2023,2023Q3,Wednesday,9,26-35,$500+,21-30%,4-5d,0.10633586768040548,79.72,1
O118805,C14994,P232474,Toys,42.09,0.0,2,Wallet,2024-08-22,2024-08-28,East,No,,Not Returned,84.18,5.85,27.82,51,Male,84.18,0,0.0,84.18,84.18,0.0,6,,2024-08-01,2024,2024Q3,Thursday,8,46-55,$20-50,0%,6-7d,0.3304822998336897,27.82,0
O118806,C17583,P249155,Fashion,5.15,0.1,1,Credit Card,2024-03-07,2024-03-12,South,No,,Not Returned,4.64,1.84,-0.22,43,Female,4.635000000000001,0,0.0,4.64,5.15,0.5100000000000007,5,,2024-03-01,2024,2024Q1,Thursday,3,36-45,<$20,6-10%,4-5d,-0.04741379310344828,-0.22,0
O118807,C12210,P202560,Fashion,14.54,0.0,1,Credit Card,2024-05-10,2024-05-14,South,No,,Not Returned,14.54,2.55,2.54,53,Female,14.54,0,0.0,14.54,14.54,0.0,4,,2024-05-01,2024,2024Q2,Friday,5,46-55,<$20,0%,4-5d,0.17469050894085283,2.54,0
O118808,C14882,P223365,Sports,175.75,0.0,1,Debit Card,2025-04-16,2025-04-22,South,No,,Not Returned,175.75,8.48,44.24,36,Female,175.75,0,0.0,175.75,175.75,0.0,6,,2025-04-01,2025,2025Q2,Wednesday,4,36-45,$100-250,0%,6-7d,0.2517211948790896,44.24,0
O118809,C17053,P210745,Toys,2.61,0.0,1,PayPal,2023-12-04,2023-12-09,West,No,,Not Returned,2.61,0.81,0.23,32,Female,2.61,0,0.0,2.61,2.61,0.0,5,,2023-12-01,2023,2023Q4,Monday,12,26-35,<$20,0%,4-5d,0.08812260536398468,0.23,0
O118810,C13759,P200030,Home,154.17,0.0,1,Credit Card,2025-07-24,2025-08-01,East,No,,Not Returned,154.17,5.65,37.52,40,Male,154.17,0,0.0,154.17,154.17,0.0,8,,2025-07-01,2025,2025Q3,Thursday,7,36-45,$100-250,0%,8-10d,0.24336771096841153,37.52,0
O118811,C13029,P208132,Sports,29.61,0.0,3,Credit Card,2024-05-10,2024-05-14,Central,No,,Not Returned,88.83,5.07,21.58,42,Male,88.83,0,0.0,88.83,88.83,0.0,4,,2024-05-01,2024,2024Q2,Friday,5,36-45,$20-50,0%,4-5d,0.24293594506360464,21.58,0
O118812,C11360,P225874,Grocery,10.3,0.1,1,Credit Card,2024-02-18,2024-02-22,West,No,,Not Returned,9.27,4.35,-3.61,57,Male,9.270000000000001,0,0.0,9.27,10.3,1.0300000000000011,4,,2024-02-01,2024,2024Q1,Sunday,2,56-69,<$20,6-10%,4-5d,-0.389428263214671,-3.61,0
O118813,C12426,P245764,Grocery,44.16,0.0,1,PayPal,2023-12-20,2023-12-24,Central,No,,Not Returned,44.16,7.27,-3.74,35,Male,44.16,0,0.0,44.16,44.16,0.0,4,,2023-12-01,2023,2023Q4,Wednesday,12,26-35,$20-50,0%,4-5d,-0.08469202898550726,-3.74,0
O118814,C17491,P217269,Sports,112.87,0.0,2,Wallet,2024-05-30,2024-06-04,South,No,,Not Returned,225.74,7.13,60.59,51,Female,225.74,0,0.0,225.74,225.74,0.0,5,,2024-05-01,2024,2024Q2,Thursday,5,46-55,$100-250,0%,4-5d,0.2684061309471073,60.59,0
O118815,C14268,P226555,Grocery,7.05,0.0,1,Credit Card,2024-08-05,2024-08-09,South,No,,Not Returned,7.05,4.97,-4.41,20,Male,7.05,0,0.0,7.05,7.05,0.0,4,,2024-08-01,2024,2024Q3,Monday,8,18-25,<$20,0%,4-5d,-0.625531914893617,-4.41,0
O118816,C15095,P221227,Toys,24.97,0.15,3,COD,2024-11-17,2024-11-22,East,No,,Not Returned,63.67,5.87,19.6,67,Female,63.6735,0,0.0,63.67,74.91,11.239999999999995,5,,2024-11-01,2024,2024Q4,Sunday,11,56-69,$20-50,11-20%,4-5d,0.30783728600596827,19.6,0
O118817,C15906,P236806,Sports,10.55,0.05,1,Credit Card,2024-05-20,2024-05-25,East,No,,Not Returned,10.02,4.2,-1.19,45,Female,10.0225,0,0.0,10.02,10.55,0.5300000000000011,5,,2024-05-01,2024,2024Q2,Monday,5,36-45,<$20,1-5%,4-5d,-0.1187624750499002,-1.19,0
O118818,C10063,P226702,Grocery,40.58,0.0,1,Debit Card,2024-06-14,2024-06-20,South,No,,Not Returned,40.58,7.13,-3.88,51,Male,40.58,0,0.0,40.58,40.58,0.0,6,,2024-06-01,2024,2024Q2,Friday,6,46-55,$20-50,0%,6-7d,-0.09561360275998029,-3.88,0
O118819,C17268,P218674,Toys,10.3,0.0,1,Credit Card,2024-07-27,2024-08-03,South,No,,Not Returned,10.3,3.07,1.05,63,Female,10.3,0,0.0,10.3,10.3,0.0,7,,2024-07-01,2024,2024Q3,Saturday,7,56-69,<$20,0%,6-7d,0.10194174757281553,1.05,0
O118820,C11345,P203894,Home,525.85,0.0,1,Wallet,2024-11-20,2024-11-23,Central,No,,Not Returned,525.85,9.62,137.62,23,Male,525.85,0,0.0,525.85,525.85,0.0,3,,2024-11-01,2024,2024Q4,Wednesday,11,18-25,$500+,0%,0-3d,0.26170961300751167,137.62,0
O118821,C10974,P204596,Home,158.56,0.1,1,Debit Card,2025-04-06,2025-04-11,South,No,,Not Returned,142.7,6.96,33.0,54,Female,142.704,0,0.0,142.7,158.56,15.860000000000014,5,,2025-04-01,2025,2025Q2,Sunday,4,46-55,$100-250,6-10%,4-5d,0.2312543798177996,33.0,0
O118822,C14161,P216588,Electronics,160.1,0.0,1,Credit Card,2024-02-22,2024-02-27,Central,No,,Not Returned,160.1,7.75,11.46,48,Female,160.1,0,0.0,160.1,160.1,0.0,5,,2024-02-01,2024,2024Q1,Thursday,2,46-55,$100-250,0%,4-5d,0.07158026233603998,11.46,0
O118823,C15962,P242443,Electronics,360.44,0.0,1,COD,2023-10-04,2023-10-08,Central,No,,Not Returned,360.44,9.5,33.75,31,Female,360.44,0,0.0,360.44,360.44,0.0,4,,2023-10-01,2023,2023Q4,Wednesday,10,26-35,$250-500,0%,4-5d,0.09363555654200421,33.75,0
O118824,C13628,P227346,Sports,57.05,0.0,1,Debit Card,2023-12-11,2023-12-18,West,No,,Not Returned,57.05,4.97,12.14,55,Male,57.05,0,0.0,57.05,57.05,0.0,7,,2023-12-01,2023,2023Q4,Monday,12,46-55,$50-100,0%,6-7d,0.21279579316389136,12.14,0
O118825,C11622,P229004,Beauty,28.22,0.05,1,Wallet,2025-06-13,2025-06-18,West,No,,Not Returned,26.81,4.48,7.58,48,Male,26.808999999999997,0,0.0,26.81,28.22,1.4100000000000001,5,,2025-06-01,2025,2025Q2,Friday,6,46-55,$20-50,1-5%,4-5d,0.28273032450578145,7.58,0
O118826,C10457,P227226,Toys,32.75,0.0,1,Debit Card,2024-05-10,2024-05-14,West,No,,Not Returned,32.75,5.16,7.94,53,Male,32.75,0,0.0,32.75,32.75,0.0,4,,2024-05-01,2024,2024Q2,Friday,5,46-55,$20-50,0%,4-5d,0.24244274809160307,7.94,0
O118827,C15698,P212453,Grocery,9.38,0.0,3,Wallet,2025-01-12,2025-01-16,Central,No,,Not Returned,28.14,6.11,-3.86,26,Male,28.14,0,0.0,28.14,28.14,0.0,4,,2025-01-01,2025,2025Q1,Sunday,1,26-35,<$20,0%,4-5d,-0.13717128642501777,-3.86,0
O118828,C16596,P224581,Home,43.07,0.1,2,UPI,2024-07-30,2024-08-06,East,No,,Not Returned,77.53,6.84,14.87,54,Female,77.526,0,0.0,77.53,86.14,8.61,7,,2024-07-01,2024,2024Q3,Tuesday,7,46-55,$20-50,6-10%,6-7d,0.1917967238488327,14.87,0
O118829,C13330,P240588,Electronics,1345.92,0.05,1,PayPal,2023-09-17,2023-09-21,Central,No,,Not Returned,1278.62,9.54,143.89,18,Female,1278.624,0,0.0,1278.62,1345.92,67.30000000000018,4,,2023-09-01,2023,2023Q3,Sunday,9,18-25,$500+,1-5%,4-5d,0.11253538971703868,143.89,1
O118830,C16053,P224524,Beauty,16.04,0.0,1,Debit Card,2023-11-24,2023-11-29,East,No,,Not Returned,16.04,2.9,4.32,60,Male,16.04,0,0.0,16.04,16.04,0.0,5,,2023-11-01,2023,2023Q4,Friday,11,56-69,<$20,0%,4-5d,0.2693266832917706,4.32,0
O118831,C11740,P249683,Electronics,113.07,0.0,1,UPI,2023-10-13,2023-10-18,South,No,,Not Returned,113.07,5.61,7.96,63,Female,113.07,0,0.0,113.07,113.07,0.0,5,,2023-10-01,2023,2023Q4,Friday,10,56-69,$100-250,0%,4-5d,0.07039886795790219,7.96,0
O118832,C15545,P231843,Beauty,35.93,0.0,1,Credit Card,2024-05-15,2024-05-20,South,No,,Not Returned,35.93,5.55,10.62,33,Male,35.93,0,0.0,35.93,35.93,0.0,5,,2024-05-01,2024,2024Q2,Wednesday,5,26-35,$20-50,0%,4-5d,0.2955747286390203,10.62,0
O118833,C13026,P243052,Beauty,29.09,0.0,3,Credit Card,2024-04-30,2024-05-05,East,No,,Not Returned,87.27,7.12,32.15,36,Male,87.27,0,0.0,87.27,87.27,0.0,5,,2024-04-01,2024,2024Q2,Tuesday,4,36-45,$20-50,0%,4-5d,0.36839692907070015,32.15,0
O118834,C16055,P212744,Sports,176.78,0.0,3,Credit Card,2024-01-22,2024-01-25,Central,No,,Not Returned,530.34,9.46,149.64,68,Female,530.34,0,0.0,530.34,530.34,0.0,3,,2024-01-01,2024,2024Q1,Monday,1,56-69,$100-250,0%,0-3d,0.2821586152279669,149.64,0
O118835,C16321,P240784,Fashion,5.08,0.0,1,Debit Card,2025-06-16,2025-06-20,South,No,,Not Returned,5.08,2.38,-0.6,43,Female,5.08,0,0.0,5.08,5.08,0.0,4,,2025-06-01,2025,2025Q2,Monday,6,36-45,<$20,0%,4-5d,-0.11811023622047244,-0.6,0
O118836,C11954,P216610,Electronics,188.66,0.0,1,PayPal,2024-02-25,2024-03-01,West,No,,Not Returned,188.66,6.99,15.65,19,Male,188.66,0,0.0,188.66,188.66,0.0,5,,2024-02-01,2024,2024Q1,Sunday,2,18-25,$100-250,0%,4-5d,0.08295346125304781,15.65,0
O118837,C10279,P238910,Fashion,23.57,0.0,4,COD,2023-12-02,2023-12-09,South,No,,Not Returned,94.28,6.74,26.26,32,Female,94.28,0,0.0,94.28,94.28,0.0,7,,2023-12-01,2023,2023Q4,Saturday,12,26-35,$20-50,0%,6-7d,0.27853203224437845,26.26,0
O118838,C12391,P207482,Sports,263.2,0.0,1,Wallet,2025-04-25,2025-05-02,East,No,,Not Returned,263.2,8.46,70.5,35,Male,263.2,0,0.0,263.2,263.2,0.0,7,,2025-04-01,2025,2025Q2,Friday,4,26-35,$250-500,0%,6-7d,0.26785714285714285,70.5,0
O118839,C11040,P240081,Home,66.65,0.0,4,Credit Card,2025-07-13,2025-07-18,North,No,,Not Returned,266.6,9.01,65.64,44,Female,266.6,0,0.0,266.6,266.6,0.0,5,,2025-07-01,2025,2025Q3,Sunday,7,36-45,$50-100,0%,4-5d,0.24621155288822202,65.64,0
O118840,C16439,P232024,Beauty,21.35,0.0,1,UPI,2025-03-25,2025-03-29,Central,No,,Not Returned,21.35,4.65,4.96,47,Female,21.35,0,0.0,21.35,21.35,0.0,4,,2025-03-01,2025,2025Q1,Tuesday,3,46-55,$20-50,0%,4-5d,0.23231850117096017,4.96,0
O118841,C16345,P223674,Fashion,5.17,0.0,1,Debit Card,2024-12-16,2024-12-19,Central,No,,Not Returned,5.17,3.57,-1.76,18,Female,5.17,0,0.0,5.17,5.17,0.0,3,,2024-12-01,2024,2024Q4,Monday,12,18-25,<$20,0%,0-3d,-0.3404255319148936,-1.76,0
O118842,C10961,P214030,Toys,34.47,0.0,2,Credit Card,2024-03-15,2024-03-19,North,No,,Not Returned,68.94,6.04,21.54,56,Female,68.94,0,0.0,68.94,68.94,0.0,4,,2024-03-01,2024,2024Q1,Friday,3,56-69,$20-50,0%,4-5d,0.3124456048738033,21.54,0
O118843,C16827,P225472,Grocery,2.59,0.0,1,PayPal,2024-07-02,2024-07-06,North,No,,Not Returned,2.59,1.3,-1.09,38,Male,2.59,0,0.0,2.59,2.59,0.0,4,,2024-07-01,2024,2024Q3,Tuesday,7,36-45,<$20,0%,4-5d,-0.4208494208494209,-1.09,0
O118844,C16038,P209512,Fashion,110.21,0.05,1,Credit Card,2025-06-09,2025-06-14,East,No,,Not Returned,104.7,8.14,28.5,21,Male,104.69949999999999,0,0.0,104.7,110.21,5.509999999999991,5,,2025-06-01,2025,2025Q2,Monday,6,18-25,$100-250,1-5%,4-5d,0.2722063037249284,28.5,0
O118845,C13845,P219045,Sports,140.63,0.05,1,Credit Card,2024-05-14,2024-05-17,Central,No,,Not Returned,133.6,6.96,33.12,33,Female,133.5985,0,0.0,133.6,140.63,7.030000000000001,3,,2024-05-01,2024,2024Q2,Tuesday,5,26-35,$100-250,1-5%,0-3d,0.24790419161676647,33.12,0
O118846,C11217,P227135,Electronics,314.16,0.15,1,UPI,2024-02-08,2024-02-13,East,No,,Not Returned,267.04,8.46,23.58,61,Female,267.036,0,0.0,267.04,314.16,47.120000000000005,5,,2024-02-01,2024,2024Q1,Thursday,2,56-69,$250-500,11-20%,4-5d,0.088301378070701,23.58,0
O118847,C13220,P234432,Sports,145.96,0.15,1,UPI,2024-05-01,2024-05-06,West,No,,Not Returned,124.07,4.4,32.82,49,Male,124.066,0,0.0,124.07,145.96,21.890000000000015,5,,2024-05-01,2024,2024Q2,Wednesday,5,46-55,$100-250,11-20%,4-5d,0.2645280889820263,32.82,0
O118848,C10374,P220134,Home,217.31,0.1,1,Credit Card,2024-09-24,2024-09-28,North,No,,Not Returned,195.58,8.52,46.24,58,Male,195.579,0,0.0,195.58,217.31,21.72999999999999,4,,2024-09-01,2024,2024Q3,Tuesday,9,56-69,$100-250,6-10%,4-5d,0.23642499233050412,46.24,0
O118849,C16007,P229897,Beauty,37.14,0.0,1,Debit Card,2024-07-06,2024-07-11,West,No,,Not Returned,37.14,5.65,11.06,62,Male,37.14,0,0.0,37.14,37.14,0.0,5,,2024-07-01,2024,2024Q3,Saturday,7,56-69,$20-50,0%,4-5d,0.29779213785675823,11.06,0
O118850,C14130,P214750,Fashion,58.17,0.0,1,Credit Card,2024-03-07,2024-03-10,North,No,,Not Returned,58.17,6.89,13.47,58,Female,58.17,0,0.0,58.17,58.17,0.0,3,,2024-03-01,2024,2024Q1,Thursday,3,56-69,$50-100,0%,0-3d,0.23156266116554924,13.47,0
O118851,C11392,P236422,Toys,43.81,0.1,2,Credit Card,2025-07-27,2025-08-02,South,No,,Not Returned,78.86,5.47,26.07,49,Female,78.858,0,0.0,78.86,87.62,8.760000000000005,6,,2025-07-01,2025,2025Q3,Sunday,7,46-55,$20-50,6-10%,6-7d,0.3305858483388283,26.07,0
O118852,C12076,P213733,Electronics,228.73,0.1,2,PayPal,2024-09-30,2024-10-06,East,No,,Not Returned,411.71,8.69,40.72,63,Male,411.714,0,0.0,411.71,457.46,45.75,6,,2024-09-01,2024,2024Q3,Monday,9,56-69,$100-250,6-10%,6-7d,0.0989045687498482,40.72,0
O118853,C10774,P217480,Grocery,12.0,0.05,1,UPI,2023-11-18,2023-11-21,North,No,,Not Returned,11.4,4.0,-3.09,42,Male,11.399999999999999,0,0.0,11.4,12.0,0.5999999999999996,3,,2023-11-01,2023,2023Q4,Saturday,11,36-45,<$20,1-5%,0-3d,-0.2710526315789473,-3.09,0
O118854,C14316,P203098,Electronics,1182.99,0.0,1,Debit Card,2024-11-16,2024-11-24,Central,No,,Not Returned,1182.99,9.93,132.03,43,Female,1182.99,0,0.0,1182.99,1182.99,0.0,8,,2024-11-01,2024,2024Q4,Saturday,11,36-45,$500+,0%,8-10d,0.11160702964522101,132.03,0
O118855,C16196,P219624,Fashion,27.89,0.0,1,UPI,2024-03-06,2024-03-10,Central,No,,Not Returned,27.89,7.57,2.19,58,Male,27.89,0,0.0,27.89,27.89,0.0,4,,2024-03-01,2024,2024Q1,Wednesday,3,56-69,$20-50,0%,4-5d,0.07852276801721046,2.19,0
O118856,C16934,P243782,Beauty,37.05,0.05,3,Debit Card,2025-04-23,2025-04-28,South,No,,Not Returned,105.59,7.12,40.4,41,Female,105.59249999999999,0,0.0,105.59,111.14999999999999,5.559999999999988,5,,2025-04-01,2025,2025Q2,Wednesday,4,36-45,$20-50,1-5%,4-5d,0.38261198977175864,40.4,0
O118857,C13424,P240546,Toys,11.78,0.0,1,Credit Card,2023-10-23,2023-10-28,East,No,,Not Returned,11.78,3.41,1.3,33,Female,11.78,0,0.0,11.78,11.78,0.0,5,,2023-10-01,2023,2023Q4,Monday,10,26-35,<$20,0%,4-5d,0.1103565365025467,1.3,0
O118858,C17559,P243887,Beauty,18.56,0.0,1,UPI,2023-11-14,2023-11-21,East,No,,Not Returned,18.56,5.44,2.91,62,Male,18.56,0,0.0,18.56,18.56,0.0,7,,2023-11-01,2023,2023Q4,Tuesday,11,56-69,<$20,0%,6-7d,0.1567887931034483,2.91,0
O118859,C12123,P224463,Fashion,25.11,0.0,1,Credit Card,2025-04-04,2025-04-08,South,No,,Not Returned,25.11,5.53,3.26,69,Male,25.11,0,0.0,25.11,25.11,0.0,4,,2025-04-01,2025,2025Q2,Friday,4,56-69,$20-50,0%,4-5d,0.12982875348466746,3.26,0
O118860,C14589,P245953,Toys,5.27,0.1,1,COD,2025-01-11,2025-01-17,West,No,,Not Returned,4.74,2.97,-1.07,28,Female,4.742999999999999,0,0.0,4.74,5.27,0.5299999999999994,6,,2025-01-01,2025,2025Q1,Saturday,1,26-35,<$20,6-10%,6-7d,-0.22573839662447256,-1.07,0
O118861,C15807,P214250,Beauty,90.78,0.05,1,Credit Card,2024-02-15,2024-02-19,South,No,,Not Returned,86.24,6.41,32.4,56,Male,86.241,0,0.0,86.24,90.78,4.540000000000006,4,,2024-02-01,2024,2024Q1,Thursday,2,56-69,$50-100,1-5%,4-5d,0.37569573283859,32.4,0
O118862,C13593,P236382,Fashion,34.15,0.05,1,COD,2024-04-29,2024-05-02,Central,No,,Not Returned,32.44,6.22,5.13,60,Male,32.442499999999995,0,0.0,32.44,34.15,1.7100000000000009,3,,2024-04-01,2024,2024Q2,Monday,4,56-69,$20-50,1-5%,0-3d,0.15813810110974108,5.13,0
O118863,C16260,P249999,Beauty,11.03,0.0,1,Debit Card,2024-02-18,2024-02-24,East,No,,Not Returned,11.03,2.53,2.43,42,Male,11.03,0,0.0,11.03,11.03,0.0,6,,2024-02-01,2024,2024Q1,Sunday,2,36-45,<$20,0%,6-7d,0.2203082502266546,2.43,0
O118864,C10279,P247022,Sports,112.19,0.0,4,UPI,2025-03-02,2025-03-09,East,No,,Not Returned,448.76,9.01,125.62,68,Male,448.76,0,0.0,448.76,448.76,0.0,7,,2025-03-01,2025,2025Q1,Sunday,3,56-69,$100-250,0%,6-7d,0.2799269097067475,125.62,0
O118865,C17897,P236384,Sports,21.56,0.3,1,Credit Card,2025-05-18,2025-05-22,West,No,,Not Returned,15.09,5.35,-0.82,34,Male,15.091999999999999,0,0.0,15.09,21.56,6.469999999999999,4,,2025-05-01,2025,2025Q2,Sunday,5,26-35,$20-50,21-30%,4-5d,-0.054340622929092114,-0.82,0
O118866,C17342,P235472,Sports,87.09,0.0,1,COD,2024-09-21,2024-09-26,South,No,,Not Returned,87.09,7.34,18.79,36,Female,87.09,0,0.0,87.09,87.09,0.0,5,,2024-09-01,2024,2024Q3,Saturday,9,36-45,$50-100,0%,4-5d,0.21575381788953954,18.79,0
O118867,C14841,P223138,Grocery,12.24,0.0,1,COD,2025-09-04,2025-09-10,West,No,,Not Returned,12.24,4.88,-3.9,49,Male,12.24,0,0.0,12.24,12.24,0.0,6,,2025-09-01,2025,2025Q3,Thursday,9,46-55,<$20,0%,6-7d,-0.31862745098039214,-3.9,1
O118868,C17092,P203893,Toys,6.29,0.05,4,Credit Card,2024-03-23,2024-03-27,West,No,,Not Returned,23.9,3.6,5.96,42,Female,23.901999999999997,0,0.0,23.9,25.16,1.2600000000000016,4,,2024-03-01,2024,2024Q1,Saturday,3,36-45,<$20,1-5%,4-5d,0.2493723849372385,5.96,0
O118869,C12811,P211573,Beauty,81.63,0.1,1,UPI,2024-03-04,2024-03-09,North,Yes,2024-03-21,Not as described,73.47,6.57,26.49,23,Female,73.467,1,73.47,0.0,81.63,8.159999999999997,5,12.0,2024-03-01,2024,2024Q1,Monday,3,18-25,$50-100,6-10%,4-5d,0.3605553287055941,0.0,0
O118870,C12342,P211263,Electronics,343.5,0.0,1,Credit Card,2024-01-28,2024-02-02,East,No,,Not Returned,343.5,8.76,32.46,47,Male,343.5,0,0.0,343.5,343.5,0.0,5,,2024-01-01,2024,2024Q1,Sunday,1,46-55,$250-500,0%,4-5d,0.09449781659388647,32.46,0
O118871,C17161,P235762,Sports,34.76,0.1,1,PayPal,2024-02-24,2024-02-27,North,No,,Not Returned,31.28,5.95,3.43,60,Male,31.284,0,0.0,31.28,34.76,3.479999999999997,3,,2024-02-01,2024,2024Q1,Saturday,2,56-69,$20-50,6-10%,0-3d,0.10965473145780051,3.43,0
O118872,C11474,P237301,Grocery,24.6,0.15,1,COD,2024-09-26,2024-10-04,South,No,,Not Returned,20.91,5.53,-3.86,58,Female,20.91,0,0.0,20.91,24.6,3.6900000000000013,8,,2024-09-01,2024,2024Q3,Thursday,9,56-69,$20-50,11-20%,8-10d,-0.18460066953610713,-3.86,0
O118873,C11857,P234268,Fashion,23.03,0.1,3,Debit Card,2025-05-21,2025-05-28,West,No,,Not Returned,62.18,5.74,16.02,58,Female,62.181000000000004,0,0.0,62.18,69.09,6.910000000000004,7,,2025-05-01,2025,2025Q2,Wednesday,5,56-69,$20-50,6-10%,6-7d,0.2576391122547443,16.02,0
O118874,C15637,P201725,Beauty,35.07,0.0,1,Credit Card,2024-05-03,2024-05-06,Central,No,,Not Returned,35.07,4.85,10.93,27,Female,35.07,0,0.0,35.07,35.07,0.0,3,,2024-05-01,2024,2024Q2,Friday,5,26-35,$20-50,0%,0-3d,0.3116623895067009,10.93,0
O118875,C17188,P242525,Toys,21.47,0.1,2,Credit Card,2023-12-01,2023-12-06,Central,No,,Not Returned,38.65,5.96,9.5,36,Male,38.646,0,0.0,38.65,42.94,4.289999999999999,5,,2023-12-01,2023,2023Q4,Friday,12,36-45,$20-50,6-10%,4-5d,0.24579560155239327,9.5,0
O118876,C15192,P247160,Beauty,7.26,0.0,2,UPI,2024-02-15,2024-02-20,West,No,,Not Returned,14.52,3.46,3.07,52,Female,14.52,0,0.0,14.52,14.52,0.0,5,,2024-02-01,2024,2024Q1,Thursday,2,46-55,<$20,0%,4-5d,0.21143250688705234,3.07,0
O118877,C12889,P240109,Grocery,2.31,0.0,1,Credit Card,2025-02-11,2025-02-16,West,No,,Not Returned,2.31,1.85,-1.67,22,Female,2.31,0,0.0,2.31,2.31,0.0,5,,2025-02-01,2025,2025Q1,Tuesday,2,18-25,<$20,0%,4-5d,-0.7229437229437229,-1.67,0
O118878,C11059,P216709,Home,133.14,0.15,1,PayPal,2025-03-24,2025-03-27,Central,No,,Not Returned,113.17,7.52,24.17,28,Female,113.16899999999998,0,0.0,113.17,133.14,19.969999999999985,3,,2025-03-01,2025,2025Q1,Monday,3,26-35,$100-250,11-20%,0-3d,0.21357250154634622,24.17,0
O118879,C17674,P237185,Beauty,30.04,0.0,4,Credit Card,2024-10-17,2024-10-23,East,No,,Not Returned,120.16,5.62,48.45,19,Male,120.16,0,0.0,120.16,120.16,0.0,6,,2024-10-01,2024,2024Q4,Thursday,10,18-25,$20-50,0%,6-7d,0.40321238348868177,48.45,0
O118880,C11922,P243190,Electronics,95.66,0.15,1,COD,2025-02-23,2025-02-28,South,No,,Not Returned,81.31,7.51,2.25,52,Male,81.31099999999999,0,0.0,81.31,95.66,14.349999999999994,5,,2025-02-01,2025,2025Q1,Sunday,2,46-55,$50-100,11-20%,4-5d,0.027671873078342145,2.25,0
O118881,C17400,P202666,Grocery,3.5,0.05,1,Wallet,2024-12-24,2024-12-30,South,No,,Not Returned,3.32,1.19,-0.92,53,Female,3.3249999999999997,0,0.0,3.32,3.5,0.18000000000000016,6,,2024-12-01,2024,2024Q4,Tuesday,12,46-55,<$20,1-5%,6-7d,-0.27710843373493976,-0.92,0
O118882,C13799,P242169,Fashion,7.53,0.0,1,Debit Card,2025-06-15,2025-06-18,North,No,,Not Returned,7.53,3.12,-0.48,66,Female,7.53,0,0.0,7.53,7.53,0.0,3,,2025-06-01,2025,2025Q2,Sunday,6,56-69,<$20,0%,0-3d,-0.06374501992031872,-0.48,0
O118883,C16101,P248771,Grocery,2.9,0.05,1,Credit Card,2025-05-30,2025-06-03,North,No,,Not Returned,2.76,1.14,-0.92,22,Male,2.755,0,0.0,2.76,2.9,0.14000000000000012,4,,2025-05-01,2025,2025Q2,Friday,5,18-25,<$20,1-5%,4-5d,-0.33333333333333337,-0.92,0
O118884,C14592,P207152,Fashion,48.61,0.2,1,Credit Card,2023-10-28,2023-10-31,Central,No,,Not Returned,38.89,7.05,6.56,18,Male,38.888000000000005,0,0.0,38.89,48.61,9.719999999999999,3,,2023-10-01,2023,2023Q4,Saturday,10,18-25,$20-50,11-20%,0-3d,0.16868089483157622,6.56,0
